1 filter(s) applied: Color is exactly Pink,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,9092812865895,5" Seamless Ribbed Favorite Short - Candy Heart Pink,78,78,78,78,0,1813,2003,1623,141414,156210.6,126617.4,64.75,0.246566,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6290r-5-seamless-ribbed-favorite-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812865895_20260227.png,
www.aloyoga.com,1004856,9092811686247,Cable Knit Winter Bliss Short - Candy Heart Pink,98,98,98,98,0,1326,1465,1187,129948,143521,116375,47.357143,0.267879,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6460r-cable-knit-winter-bliss-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092811686247_20260226.png,
www.aloyoga.com,1004856,9092810867047,Alosoft Sincere Micro Short - Candy Heart Pink,64,64,64,64,0,1989,2239,1739,127296,143238.4,111353.6,71.035714,0.596044,0,,,Pink,5,5,2026-01-26,https://www.aloyoga.com/products/w6548r-alosoft-sincere-micro-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092810867047_20260227.png,
www.aloyoga.com,1004856,9092870209895,Match Point Short - Vintage Pink,78,78,78,78,0,1616,1931,1301,126048,150547.8,101548.2,57.714286,0.084665,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w6334r-match-point-short-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870209895_20260302.png,
www.aloyoga.com,1004856,9092868669799,Airlift High-Waist 7/8 Fine Line Legging - Vintage Pink,138,138,138,138,0,895,992,798,123510,136771.8,110248.2,31.964286,0.129037,0,,,Pink,5,5,2026-03-05,https://www.aloyoga.com/products/w54312r-airlift-high-waist-7-8-fine-line-legging-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092868669799_20260307.png,
www.aloyoga.com,1004856,9092823122279,Alosoft Crop Finesse Short Sleeve - Candy Heart Pink,68,68,68,68,0,1777,1966,1588,120836,133654,108018,63.464286,0.130643,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w1406r-alosoft-crop-finesse-short-sleeve-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092823122279_20260227.png,
www.aloyoga.com,1004856,9092869685607,High-Waist Airlift Legging - Vintage Pink,134,134,134,134,0,893,1045,741,119662,139909.4,99414.6,31.892857,0.227806,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w5561r-high-waist-airlift-legging-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092869685607_20260228.png,
www.aloyoga.com,1004856,9092812505447,Airlift Intrigue Bra - Candy Heart Pink,78,78,78,78,0,1439,1583,1295,112242,123466.2,101017.8,51.392857,0.183219,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w9557r-airlift-intrigue-bra-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812505447_20260227.png,
www.aloyoga.com,1004856,9092871422311,Low-Rise Fan Favorite Micro Skirt - Vintage Pink,98,98,98,98,0,1135,1337,933,111230,130937.8,91522.2,40.535714,0.255861,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w6568r-low-rise-fan-favorite-micro-skirt-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871422311_20260303.png,
www.aloyoga.com,1004856,9092815487335,Mid-Rise Dreamlight Straight Pant - Candy Heart Pink,128,128,128,128,0,868,972,764,111104,124403.2,97804.8,31,0.372852,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w54302r-mid-rise-dreamlight-straight-pant-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092815487335_20260228.png,
www.aloyoga.com,1004856,9092915134823,Fresh Mini Scrunchie (3-Pack) - Burgundy/Pink Wild Rose/Ivory,34,34,34,34,0,3183,3502,2864,108222,119044.2,97399.8,353.666667,,0,,,Pink,1,1,2026-04-11,https://www.aloyoga.com/products/a0290u-fresh-mini-scrunchie-3-pack-burgundy-pink-wild-rose-ivory-loyalty,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092915134823_20260411.png,
