1 filter(s) applied: Color is exactly Grey,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,7900127264948,Hazy Mock Neck Pullover - Athletic Heather Grey,138,138,138,138,0,1240,1450,1030,171120,199989.6,142250.4,44.285714,0.024015,0,,,Grey,5,5,2024-12-14,https://www.aloyoga.com/products/w3845r-hazy-mock-neck-pullover-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7900127264948_20260221.png,
www.aloyoga.com,1004856,7090370183348,Seamless Delight High Neck Bra - Athletic Heather Grey,74,74,74,74,0,2202,2469,1935,162948,182676.4,143219.6,78.642857,0.06785,0,,Great fabric and fit | Very comfortable | Love the fit and feel | Snug and cute | Soft  comfy  flattering,Grey,6,6,2022-03-25,https://www.aloyoga.com/products/w9536r-seamless-delight-high-neck-bra-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7090370183348_20260302.png,
www.aloyoga.com,1004856,7569500668084,Double Take Short Sleeve - Athletic Heather Grey,88,88,88,88,0,1814,2064,1564,159632,181623.2,137640.8,64.785714,0.096602,0,,Comfortable Fit | Good Quality | Soft Material | Oversized Style | Casual Wear,Grey,5,5,2024-05-15,https://www.aloyoga.com/products/m1224r-double-take-short-sleeve-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7569500668084_20260227.png,
www.aloyoga.com,1004856,7489483538612,Make Waves Sweatpant - Athletic Heather Grey Tonal,148,148,148,148,0,1036,1214,858,153328,179583.2,127072.8,38.37037,0.017803,0,,Comfy fit | Generous sizing | Stylish colors | Not flattering | Thick material,Grey,7,7,2024-06-14,https://www.aloyoga.com/products/u5018r-accolade-wave-sweatpant-athletic-heather-grey-tonal,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7489483538612_20260302.png,
www.aloyoga.com,1004856,9092859691367,Conquer Reform Long Sleeve With Hood - Gravel,108,108,108,108,0,1329,1540,1118,143532,166244.4,120819.6,47.464286,0.208897,0,,,Grey,5,5,2026-02-11,https://www.aloyoga.com/products/m3199r-conquer-reform-long-sleeve-with-hood-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859691367_20260302.png,
www.aloyoga.com,1004856,9092892459367,Light Weight Takeaway Track Pullover - Gravel,148,148,148,148,0,931,1059,803,137788,156672.8,118903.2,33.25,0.798456,0,,,Grey,5,5,2026-02-11,https://www.aloyoga.com/products/m3259r-light-weight-takeaway-track-pullover-gravel-womens,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092892459367_20260303.png,
www.aloyoga.com,1004856,9092870046055,5" Airlift Energy Short - Gravel,88,88,88,88,0,1500,1674,1326,132000,147232.8,116767.2,53.571429,0.25092,0,,,Grey,5,5,2026-03-14,https://www.aloyoga.com/products/w6295r-5-airlift-energy-short-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870046055_20260314.png,
www.aloyoga.com,1004856,7751342850228,Alosoft Center Stage Bra - Athletic Heather Grey,68,68,68,68,0,1924,2266,1582,130832,154088,107576,68.714286,0.089881,0,,Comfortable fit | Soft fabric | Supports well | Cute design | Good color options,Grey,5,5,2024-08-09,https://www.aloyoga.com/products/w9785r-alosoft-center-stage-bra-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7751342850228_20260303.png,
www.aloyoga.com,1004856,6695200686260,Accolade Hoodie - Athletic Heather Grey,148,148,148,148,0,866,971,761,128168,143648.8,112687.2,30.928571,0.048838,0,,Love the color | Fit well | Very comfy | Soft hoodie | Timeless style,Grey,7,7,2021-08-07,https://www.aloyoga.com/products/w3550rg-accolade-hoodie-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/6695200686260_20260116.png,
www.aloyoga.com,1004856,9092874404199,Airlift Horizon Bra - Gravel,78,78,78,78,0,1633,1816,1450,127374,141624.6,113123.4,58.321429,0.185631,0,,,Grey,5,5,2026-03-19,https://www.aloyoga.com/products/w9935r-airlift-horizon-bra-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092874404199_20260321.png,
www.aloyoga.com,1004856,7256611422388,Unisex Half-Crew Throwback Sock - Gravel/White,34,34,34,34,0,3690,4084,3296,125460,138828.8,112091.2,131.785714,0.039479,0,,Excellente quality | Super comfortable | Fashionable and trendy | Soft and sporty | Great quality and stylish,Grey,3,3,2022-11-30,https://www.aloyoga.com/products/a0480u-unisex-half-crew-throwback-sock-gravel-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7256611422388_20260227.png,
www.aloyoga.com,1004856,9092868145511,Airlift High-Waist Sleek Legging - Gravel,138,138,138,138,0,906,1025,787,125028,141339.6,108716.4,32.357143,0.162104,0,,,Grey,5,5,2026-03-14,https://www.aloyoga.com/products/w54184r-airlift-high-waist-sleek-legging-gravel,,
www.aloyoga.com,1004856,7902720622772,ALO Runner - Grey/Grey,195,195,195,195,0,615,703,527,119925,136948.5,102901.5,21.964286,0.14349,0,,,Grey,26,27,2025-02-21,https://www.aloyoga.com/products/a0590u-alo-runner-grey-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7902720622772_20260227.png,
www.aloyoga.com,1004856,6239914459316,Chill Short - Athletic Heather Grey,78,78,78,78,0,1500,1898,1102,117000,147973.8,86026.2,53.571429,0.303459,0,,Great fit | Good quality | Uncomfortable pockets | Expensive | Comfortable and versatile,Grey,6,6,2021-03-14,https://www.aloyoga.com/products/m6082r-chill-short-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/6239914459316_20260207.png,
www.aloyoga.com,1004856,7569945297076,High-Waist Airlift Legging - Gravel,134,134,134,134,0,801,899,703,107334,120372.2,94295.8,28.607143,0.095312,0,,,Grey,5,5,2024-06-14,https://www.aloyoga.com/products/w5561r-high-waist-airlift-legging-gravel-1,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7569945297076_20260307.png,
